toolset,tool,scenario_id,desc_id,user_level,description
seqkit,seqkit,seqkit_01,seqkit_01_or,original,compute detailed statistics including N50 and length quartiles for reads_1.fastq.gz and reads_2.fastq.gz with tabular output using 8 threads
seqkit,seqkit,seqkit_01,seqkit_01_be,beginner,How do I compute detailed statistics including N50 and length quartiles for reads_1.fastq.gz and reads_2.fastq.gz with tabular output using 8 threads?
seqkit,seqkit,seqkit_01,seqkit_01_st,student,I need to compute detailed statistics including N50 and length quartiles for reads_1.fastq.gz and reads_2.fastq.gz with tabular output using 8 threads
seqkit,seqkit,seqkit_01,seqkit_01_po,polite,Please compute detailed statistics including N50 and length quartiles for reads_1.fastq.gz and reads_2.fastq.gz with tabular output using 8 threads
seqkit,seqkit,seqkit_01,seqkit_01_sy,sysadmin,Use seqkit to compute detailed statistics including N50 and length quartiles for reads_1.fastq.gz and reads_2.fastq.gz with tabular output using 8 threads
seqkit,seqkit,seqkit_02,seqkit_02_or,original,keep only reads from sequences.fastq.gz with length between 50 and 300 bp and write to in_filtered.fastq.gz
seqkit,seqkit,seqkit_02,seqkit_02_be,beginner,How do I keep only reads from sequences.fastq.gz with length between 50 and 300 bp and write to in_filtered.fastq.gz?
seqkit,seqkit,seqkit_02,seqkit_02_st,student,I need to keep only reads from sequences.fastq.gz with length between 50 and 300 bp and write to in_filtered.fastq.gz
seqkit,seqkit,seqkit_02,seqkit_02_po,polite,Please keep only reads from sequences.fastq.gz with length between 50 and 300 bp and write to in_filtered.fastq.gz
seqkit,seqkit,seqkit_02,seqkit_02_sy,sysadmin,Use seqkit to keep only reads from sequences.fastq.gz with length between 50 and 300 bp and write to in_filtered.fastq.gz
seqkit,seqkit,seqkit_03,seqkit_03_or,original,output the reverse complement of every sequence in genes.fa and write to reverse_comp.fa
seqkit,seqkit,seqkit_03,seqkit_03_be,beginner,How do I output the reverse complement of every sequence in genes.fa and write to reverse_comp.fa?
seqkit,seqkit,seqkit_03,seqkit_03_st,student,I need to output the reverse complement of every sequence in genes.fa and write to reverse_comp.fa
seqkit,seqkit,seqkit_03,seqkit_03_po,polite,Please output the reverse complement of every sequence in genes.fa and write to reverse_comp.fa
seqkit,seqkit,seqkit_03,seqkit_03_sy,sysadmin,Use seqkit to output the reverse complement of every sequence in genes.fa and write to reverse_comp.fa
seqkit,seqkit,seqkit_04,seqkit_04_or,original,convert sequences.fastq.gz from FASTQ to gzipped FASTA and write to in_reads.fa.gz
seqkit,seqkit,seqkit_04,seqkit_04_be,beginner,How do I convert sequences.fastq.gz from FASTQ to gzipped FASTA and write to in_reads.fa.gz?
seqkit,seqkit,seqkit_04,seqkit_04_st,student,I need to convert sequences.fastq.gz from FASTQ to gzipped FASTA and write to in_reads.fa.gz
seqkit,seqkit,seqkit_04,seqkit_04_po,polite,Please convert sequences.fastq.gz from FASTQ to gzipped FASTA and write to in_reads.fa.gz
seqkit,seqkit,seqkit_04,seqkit_04_sy,sysadmin,Use seqkit to convert sequences.fastq.gz from FASTQ to gzipped FASTA and write to in_reads.fa.gz
seqkit,seqkit,seqkit_05,seqkit_05_or,original,convert sequences.fastq.gz to a tabular format with sequence name length and GC content columns writing to reads.tsv
seqkit,seqkit,seqkit_05,seqkit_05_be,beginner,How do I convert sequences.fastq.gz to a tabular format with sequence name length and GC content columns writing to reads.tsv?
seqkit,seqkit,seqkit_05,seqkit_05_st,student,I need to convert sequences.fastq.gz to a tabular format with sequence name length and GC content columns writing to reads.tsv
seqkit,seqkit,seqkit_05,seqkit_05_po,polite,Please convert sequences.fastq.gz to a tabular format with sequence name length and GC content columns writing to reads.tsv
seqkit,seqkit,seqkit_05,seqkit_05_sy,sysadmin,Use seqkit to convert sequences.fastq.gz to a tabular format with sequence name length and GC content columns writing to reads.tsv
seqkit,seqkit,seqkit_06,seqkit_06_or,original,extract reads from sequences.fastq.gz whose names match IDs listed in target_ids.txt and write to target.fastq.gz
seqkit,seqkit,seqkit_06,seqkit_06_be,beginner,How do I extract reads from sequences.fastq.gz whose names match IDs listed in target_ids.txt and write to target.fastq.gz?
seqkit,seqkit,seqkit_06,seqkit_06_st,student,I need to extract reads from sequences.fastq.gz whose names match IDs listed in target_ids.txt and write to target.fastq.gz
seqkit,seqkit,seqkit_06,seqkit_06_po,polite,Please extract reads from sequences.fastq.gz whose names match IDs listed in target_ids.txt and write to target.fastq.gz
seqkit,seqkit,seqkit_06,seqkit_06_sy,sysadmin,Use seqkit to extract reads from sequences.fastq.gz whose names match IDs listed in target_ids.txt and write to target.fastq.gz
seqkit,seqkit,seqkit_07,seqkit_07_or,original,randomly subsample 20 percent of reads from sequences.fastq.gz with a reproducible seed and write to in_subset.fastq.gz
seqkit,seqkit,seqkit_07,seqkit_07_be,beginner,How do I randomly subsample 20 percent of reads from sequences.fastq.gz with a reproducible seed and write to in_subset.fastq.gz?
seqkit,seqkit,seqkit_07,seqkit_07_st,student,I need to randomly subsample 20 percent of reads from sequences.fastq.gz with a reproducible seed and write to in_subset.fastq.gz
seqkit,seqkit,seqkit_07,seqkit_07_po,polite,Please randomly subsample 20 percent of reads from sequences.fastq.gz with a reproducible seed and write to in_subset.fastq.gz
seqkit,seqkit,seqkit_07,seqkit_07_sy,sysadmin,Use seqkit to randomly subsample 20 percent of reads from sequences.fastq.gz with a reproducible seed and write to in_subset.fastq.gz
seqkit,seqkit,seqkit_08,seqkit_08_or,original,split sequences.fastq.gz into chunks of 1 million sequences each writing to the split_out directory
seqkit,seqkit,seqkit_08,seqkit_08_be,beginner,How do I split sequences.fastq.gz into chunks of 1 million sequences each writing to the split_out directory?
seqkit,seqkit,seqkit_08,seqkit_08_st,student,I need to split sequences.fastq.gz into chunks of 1 million sequences each writing to the split_out directory
seqkit,seqkit,seqkit_08,seqkit_08_po,polite,Please split sequences.fastq.gz into chunks of 1 million sequences each writing to the split_out directory
seqkit,seqkit,seqkit_08,seqkit_08_sy,sysadmin,Use seqkit to split sequences.fastq.gz into chunks of 1 million sequences each writing to the split_out directory
seqkit,seqkit,seqkit_09,seqkit_09_or,original,keep only reads from sequences.fastq.gz with length at least 100 bp and write to in_long_reads.fastq.gz
seqkit,seqkit,seqkit_09,seqkit_09_be,beginner,How do I keep only reads from sequences.fastq.gz with length at least 100 bp and write to in_long_reads.fastq.gz?
seqkit,seqkit,seqkit_09,seqkit_09_st,student,I need to keep only reads from sequences.fastq.gz with length at least 100 bp and write to in_long_reads.fastq.gz
seqkit,seqkit,seqkit_09,seqkit_09_po,polite,Please keep only reads from sequences.fastq.gz with length at least 100 bp and write to in_long_reads.fastq.gz
seqkit,seqkit,seqkit_09,seqkit_09_sy,sysadmin,Use seqkit to keep only reads from sequences.fastq.gz with length at least 100 bp and write to in_long_reads.fastq.gz
seqkit,seqkit,seqkit_10,seqkit_10_or,original,output the reverse complement of sequences in in_reads.fa and write to reversed.fa
seqkit,seqkit,seqkit_10,seqkit_10_be,beginner,How do I output the reverse complement of sequences in in_reads.fa and write to reversed.fa?
seqkit,seqkit,seqkit_10,seqkit_10_st,student,I need to output the reverse complement of sequences in in_reads.fa and write to reversed.fa
seqkit,seqkit,seqkit_10,seqkit_10_po,polite,Please output the reverse complement of sequences in in_reads.fa and write to reversed.fa
seqkit,seqkit,seqkit_10,seqkit_10_sy,sysadmin,Use seqkit to output the reverse complement of sequences in in_reads.fa and write to reversed.fa
seqtk,seqtk,seqtk_01,seqtk_01_or,original,convert sequences.fastq.gz from FASTQ to FASTA format discarding quality scores
seqtk,seqtk,seqtk_01,seqtk_01_be,beginner,How do I convert sequences.fastq.gz from FASTQ to FASTA format discarding quality scores?
seqtk,seqtk,seqtk_01,seqtk_01_st,student,I need to convert sequences.fastq.gz from FASTQ to FASTA format discarding quality scores
seqtk,seqtk,seqtk_01,seqtk_01_po,polite,Please convert sequences.fastq.gz from FASTQ to FASTA format discarding quality scores
seqtk,seqtk,seqtk_01,seqtk_01_sy,sysadmin,Use seqtk to convert sequences.fastq.gz from FASTQ to FASTA format discarding quality scores
seqtk,seqtk,seqtk_02,seqtk_02_or,original,reverse complement all sequences in genes.fa and output in FASTA format
seqtk,seqtk,seqtk_02,seqtk_02_be,beginner,How do I reverse complement all sequences in genes.fa and output in FASTA format?
seqtk,seqtk,seqtk_02,seqtk_02_st,student,I need to reverse complement all sequences in genes.fa and output in FASTA format
seqtk,seqtk,seqtk_02,seqtk_02_po,polite,Please reverse complement all sequences in genes.fa and output in FASTA format
seqtk,seqtk,seqtk_02,seqtk_02_sy,sysadmin,Use seqtk to reverse complement all sequences in genes.fa and output in FASTA format
seqtk,seqtk,seqtk_03,seqtk_03_or,original,keep only reads from sequences.fastq.gz with length at least 36 bp and write in FASTA format
seqtk,seqtk,seqtk_03,seqtk_03_be,beginner,How do I keep only reads from sequences.fastq.gz with length at least 36 bp and write in FASTA format?
seqtk,seqtk,seqtk_03,seqtk_03_st,student,I need to keep only reads from sequences.fastq.gz with length at least 36 bp and write in FASTA format
seqtk,seqtk,seqtk_03,seqtk_03_po,polite,Please keep only reads from sequences.fastq.gz with length at least 36 bp and write in FASTA format
seqtk,seqtk,seqtk_03,seqtk_03_sy,sysadmin,Use seqtk to keep only reads from sequences.fastq.gz with length at least 36 bp and write in FASTA format
seqtk,seqtk,seqtk_04,seqtk_04_or,original,extract the first read of each pair from the interleaved paired-end FASTQ in_interleaved.fastq.gz
seqtk,seqtk,seqtk_04,seqtk_04_be,beginner,How do I extract the first read of each pair from the interleaved paired-end FASTQ in_interleaved.fastq.gz?
seqtk,seqtk,seqtk_04,seqtk_04_st,student,I need to extract the first read of each pair from the interleaved paired-end FASTQ in_interleaved.fastq.gz
seqtk,seqtk,seqtk_04,seqtk_04_po,polite,Please extract the first read of each pair from the interleaved paired-end FASTQ in_interleaved.fastq.gz
seqtk,seqtk,seqtk_04,seqtk_04_sy,sysadmin,Use seqtk to extract the first read of each pair from the interleaved paired-end FASTQ in_interleaved.fastq.gz
seqtk,seqtk,seqtk_05,seqtk_05_or,original,subsample 1 million reads from sequences.fastq.gz with a fixed random seed for reproducibility
seqtk,seqtk,seqtk_05,seqtk_05_be,beginner,How do I subsample 1 million reads from sequences.fastq.gz with a fixed random seed for reproducibility?
seqtk,seqtk,seqtk_05,seqtk_05_st,student,I need to subsample 1 million reads from sequences.fastq.gz with a fixed random seed for reproducibility
seqtk,seqtk,seqtk_05,seqtk_05_po,polite,Please subsample 1 million reads from sequences.fastq.gz with a fixed random seed for reproducibility
seqtk,seqtk,seqtk_05,seqtk_05_sy,sysadmin,Use seqtk to subsample 1 million reads from sequences.fastq.gz with a fixed random seed for reproducibility
